Customer Id,Customer Id (copy),Order Date,Order Id,Product Id,Row Id,Ship Date,Ship Mode,Discount,Profit,Quantity,Sales
PG-18820,PG-18820,21/07/2014,CA-2014-109890,TEC-PH-10004100,8481,27/07/2014,Standard Class,0,10.0744,2,35.98
PG-18820,PG-18820,1/09/2016,CA-2016-151561,TEC-AC-10003399,6078,7/09/2016,Standard Class,0,30.4416,2,72.48
PJ-18835,PJ-18835,14/11/2015,CA-2015-137897,TEC-AC-10001267,2396,19/11/2015,Standard Class,0,23.96,2,59.9
PJ-18835,PJ-18835,14/11/2015,CA-2015-137897,TEC-AC-10002217,2395,19/11/2015,Standard Class,0,2.256,2,37.6
PK-19075,PK-19075,14/12/2016,CA-2016-129126,OFF-LA-10003190,6393,19/12/2016,Standard Class,0,2.8224,2,5.76
PK-19075,PK-19075,14/12/2016,CA-2016-129126,OFF-PA-10001471,6392,19/12/2016,Standard Class,0,6.7252,2,14.62
PO-18850,PO-18850,1/05/2015,CA-2015-104486,OFF-SU-10002573,6350,6/05/2015,Standard Class,0,10.518,2,35.06
PO-18865,PO-18865,5/08/2017,CA-2017-128328,TEC-AC-10001714,6642,9/08/2017,Standard Class,0,29.5186,2,79.78
PO-19180,PO-19180,11/08/2015,US-2015-156797,OFF-AR-10001427,7199,15/08/2015,Standard Class,0,3.1096,2,11.96
PO-19180,PO-19180,11/08/2015,US-2015-156797,TEC-PH-10004614,7200,15/08/2015,Standard Class,0,34.5,2,138
PO-19180,PO-19180,10/11/2015,CA-2015-121783,OFF-AP-10003849,5849,14/11/2015,Standard Class,0,178.91,2,715.64
PO-19180,PO-19180,13/11/2016,CA-2016-147683,FUR-FU-10004848,7196,17/11/2016,Standard Class,0,7.2298,2,19.54
PP-18955,PP-18955,8/09/2014,CA-2014-146815,OFF-AR-10003469,8708,13/09/2014,Standard Class,0,1.6896,2,3.52
PP-18955,PP-18955,6/07/2015,CA-2015-146087,FUR-BO-10002824,2416,11/07/2015,Standard Class,0,60.392,2,301.96
PS-18760,PS-18760,17/04/2017,CA-2017-128965,OFF-LA-10001404,6859,22/04/2017,Standard Class,0,3.4686,2,7.38
PS-19045,PS-19045,13/06/2015,CA-2015-155054,OFF-BI-10002824,4737,19/06/2015,Standard Class,0,13.428,2,29.84
PS-19045,PS-19045,13/06/2015,CA-2015-155054,OFF-BI-10004970,4736,19/06/2015,Standard Class,0,3.8822,2,8.26
PS-19045,PS-19045,13/06/2015,CA-2015-155054,TEC-AC-10003657,4738,19/06/2015,Standard Class,0,14.9556,2,67.98
PS-19045,PS-19045,7/11/2016,CA-2016-164896,OFF-PA-10002246,4975,12/11/2016,Standard Class,0,6.321,2,12.9
PW-19030,PW-19030,22/08/2016,CA-2016-140256,OFF-AR-10002255,9617,29/08/2016,Standard Class,0,1.6704,2,5.76
PW-19030,PW-19030,14/10/2016,CA-2016-113607,OFF-PA-10001970,9506,18/10/2016,Standard Class,0,54.8604,2,111.96
PW-19240,PW-19240,21/02/2015,CA-2015-162782,OFF-BI-10003527,7281,27/02/2015,Standard Class,0,1270.99,2,2541.98
RA-19885,RA-19885,22/11/2014,CA-2014-129091,OFF-EN-10001990,2577,27/11/2014,Standard Class,0,5.3392,2,11.36
RA-19915,RA-19915,13/11/2015,CA-2015-149909,OFF-PA-10001790,6200,17/11/2015,Standard Class,0,46.1184,2,96.08
RB-19435,RB-19435,11/12/2017,CA-2017-153871,OFF-BI-10004600,9969,17/12/2017,Standard Class,0,331.191,2,735.98
RB-19465,RB-19465,7/09/2014,CA-2014-117765,FUR-CH-10004698,5981,13/09/2014,Standard Class,0,45.3488,2,161.96
RB-19465,RB-19465,7/09/2014,CA-2014-117765,OFF-BI-10000474,5980,13/09/2014,Standard Class,0,15.3888,2,32.06
RB-19465,RB-19465,7/09/2014,CA-2014-117765,OFF-ST-10003327,5982,13/09/2014,Standard Class,0,5.7594,2,19.86
RB-19465,RB-19465,22/06/2017,CA-2017-105823,FUR-CH-10000454,9033,26/06/2017,Standard Class,0,146.388,2,487.96
RC-19960,RC-19960,22/09/2016,US-2016-157728,TEC-PH-10001305,9984,28/09/2016,Standard Class,0,27.4344,2,97.98
RD-19480,RD-19480,15/09/2017,US-2017-116652,OFF-AP-10001205,6519,19/09/2017,Standard Class,0,30.5088,2,108.96
RD-19585,RD-19585,29/01/2017,CA-2017-131653,OFF-LA-10001045,7028,5/02/2017,Standard Class,0,2.4012,2,5.22
RD-19720,RD-19720,10/05/2016,CA-2016-161543,OFF-PA-10003971,6573,16/05/2016,Standard Class,0,5.8604,2,11.96
RD-19720,RD-19720,20/03/2017,US-2017-143770,OFF-PA-10001125,8156,24/03/2017,Standard Class,0,27.882,2,61.96
RD-19720,RD-19720,20/03/2017,US-2017-143770,TEC-AC-10002842,8155,24/03/2017,Standard Class,0,38.08,2,238
RD-19900,RD-19900,10/11/2014,CA-2014-158372,FUR-FU-10000397,3205,16/11/2014,Standard Class,0,11.1664,2,39.88
RF-19735,RF-19735,29/07/2017,US-2017-130953,OFF-AP-10002311,5027,3/08/2017,Standard Class,0,60.5528,2,137.62
RF-19735,RF-19735,29/07/2017,US-2017-130953,OFF-BI-10004828,5025,3/08/2017,Standard Class,0,16.4052,2,33.48
RF-19840,RF-19840,29/12/2015,CA-2015-130855,OFF-SU-10003936,9876,5/01/2016,Standard Class,0,0.0636,2,6.36
RH-19510,RH-19510,16/11/2014,CA-2014-149643,TEC-PH-10000038,3781,20/11/2014,Standard Class,0,10.9584,2,273.96
RM-19675,RM-19675,14/11/2014,CA-2014-166989,OFF-PA-10004470,4281,18/11/2014,Standard Class,0,5.2256,2,11.36
RP-19855,RP-19855,15/02/2015,CA-2015-154326,TEC-PH-10000560,1789,19/02/2015,Standard Class,0,195.9944,2,699.98
RR-19315,RR-19315,14/11/2016,CA-2016-149482,OFF-LA-10000248,2504,19/11/2016,Standard Class,0,3.4686,2,7.38
RR-19525,RR-19525,13/07/2017,CA-2017-102155,OFF-PA-10003673,5977,17/07/2017,Standard Class,0,6.2376,2,13.56
RR-19525,RR-19525,13/07/2017,CA-2017-102155,OFF-ST-10001496,5976,17/07/2017,Standard Class,0,93.6988,2,360.38
RW-19540,RW-19540,7/05/2017,CA-2017-141733,FUR-CH-10000595,3830,11/05/2017,Standard Class,0,119.2,2,476.8
RW-19540,RW-19540,17/08/2017,CA-2017-166093,OFF-EN-10003134,7934,24/08/2017,Standard Class,0,11.68,2,23.36
RW-19540,RW-19540,17/08/2017,CA-2017-166093,OFF-PA-10003893,7936,24/08/2017,Standard Class,0,3.852,2,8.56
SB-20185,SB-20185,22/05/2015,CA-2015-149846,OFF-LA-10004484,8102,26/05/2015,Standard Class,0,3.7996,2,8.26
SB-20185,SB-20185,25/09/2015,CA-2015-159779,OFF-BI-10002735,5597,29/09/2015,Standard Class,0,32.2514,2,68.62
SC-20020,SC-20020,10/11/2014,CA-2014-121006,OFF-AR-10001149,5165,16/11/2014,Standard Class,0,1.521,2,3.9
SC-20050,SC-20050,18/03/2014,US-2014-131275,FUR-FU-10004597,7328,24/03/2014,Standard Class,0,14.43,2,111
SC-20050,SC-20050,20/11/2017,CA-2017-154123,FUR-FU-10000629,4841,25/11/2017,Standard Class,0,11.5836,2,27.58
SC-20095,SC-20095,2/09/2014,CA-2014-152268,OFF-BI-10001359,9034,7/09/2014,Standard Class,0,843.1706,2,1793.98
SC-20095,SC-20095,23/09/2014,CA-2014-116904,OFF-BI-10000301,4100,28/09/2014,Standard Class,0,6.47,2,12.94
SC-20095,SC-20095,15/01/2017,CA-2017-152961,OFF-PA-10004675,3954,19/01/2017,Standard Class,0,5.842,2,12.7
SC-20230,SC-20230,21/08/2016,US-2016-126452,OFF-PA-10003848,6870,28/08/2016,Standard Class,0,6.2208,2,12.96
SC-20260,SC-20260,6/04/2014,CA-2014-169803,TEC-AC-10003441,5037,12/04/2014,Standard Class,0,2.034,2,33.9
SC-20260,SC-20260,17/01/2015,CA-2015-152681,OFF-AR-10003183,5327,22/01/2015,Standard Class,0,2.004,2,6.68
SC-20680,SC-20680,21/11/2014,CA-2014-154781,OFF-PA-10001609,7740,26/11/2014,Standard Class,0,3.0268,2,6.58
SC-20680,SC-20680,28/07/2016,CA-2016-143924,OFF-PA-10002120,5680,3/08/2016,Standard Class,0,53.8608,2,109.92
SC-20680,SC-20680,26/08/2017,CA-2017-128475,TEC-AC-10000158,2717,1/09/2017,Standard Class,0,15.1158,2,71.98
SC-20695,SC-20695,25/09/2016,US-2016-124163,FUR-CH-10004218,5622,30/09/2016,Standard Class,0,50.49,2,201.96
SD-20485,SD-20485,26/01/2014,US-2014-155502,OFF-PA-10000380,2582,31/01/2014,Standard Class,0,8.34,2,16.68
SD-20485,SD-20485,26/01/2014,US-2014-155502,TEC-PH-10002103,2585,31/01/2014,Standard Class,0,52.6344,2,187.98
SE-20110,SE-20110,22/09/2014,CA-2014-158225,OFF-ST-10002301,8234,28/09/2014,Standard Class,0,0.4068,2,40.68
SE-20110,SE-20110,11/06/2016,CA-2016-142405,OFF-LA-10004093,5668,15/06/2016,Standard Class,0,6.8714,2,14.62
SE-20110,SE-20110,21/12/2017,CA-2017-144827,OFF-ST-10004340,2719,27/12/2017,Standard Class,0,33.5772,2,124.36
SF-20200,SF-20200,5/03/2015,CA-2015-153108,TEC-PH-10001552,2284,9/03/2015,Standard Class,0,6.6976,2,23.92
SF-20200,SF-20200,7/04/2016,CA-2016-132899,OFF-AR-10002833,8517,11/04/2016,Standard Class,0,0.9828,2,3.64
SG-20470,SG-20470,26/07/2014,CA-2014-116190,FUR-CH-10000553,7341,1/08/2014,Standard Class,0,18.3276,2,67.88
SH-19975,SH-19975,25/09/2015,CA-2015-149083,OFF-LA-10002945,7838,30/09/2015,Standard Class,0,5.796,2,12.6
SH-19975,SH-19975,25/09/2015,CA-2015-149083,TEC-AC-10002567,7839,30/09/2015,Standard Class,0,57.5928,2,159.98
SH-20395,SH-20395,2/11/2014,CA-2014-115889,OFF-ST-10003208,7508,6/11/2014,Standard Class,0,105.2468,2,362.92
SJ-20125,SJ-20125,15/03/2016,CA-2016-140571,OFF-PA-10001954,9170,19/03/2016,Standard Class,0,21.0128,2,45.68
SK-19990,SK-19990,23/04/2017,CA-2017-108553,OFF-AP-10000026,2600,29/04/2017,Standard Class,0,35.3626,2,121.94
SM-20320,SM-20320,25/12/2015,CA-2015-144890,OFF-PA-10001526,7854,29/12/2015,Standard Class,0,4.8804,2,9.96
SM-20950,SM-20950,20/07/2017,CA-2017-150497,OFF-BI-10004600,3155,24/07/2017,Standard Class,0,331.191,2,735.98
SM-20950,SM-20950,5/12/2017,CA-2017-105235,FUR-FU-10000521,3180,11/12/2017,Standard Class,0,18.1908,2,58.68
SN-20710,SN-20710,6/05/2014,US-2014-154879,OFF-LA-10004425,4410,11/05/2014,Standard Class,0,2.7166,2,5.78
SO-20335,SO-20335,1/12/2017,CA-2017-166926,FUR-BO-10002598,7123,8/12/2017,Standard Class,0,41.1684,2,141.96
SP-20545,SP-20545,14/03/2016,CA-2016-102134,FUR-FU-10003724,8934,19/03/2016,Standard Class,0,4.3524,2,16.74
SP-20620,SP-20620,8/09/2014,CA-2014-123127,OFF-AP-10001962,4314,12/09/2014,Standard Class,0,4.195,2,16.78
SP-20620,SP-20620,8/12/2016,CA-2016-131289,OFF-AR-10003056,3479,14/12/2016,Standard Class,0,2.4824,2,8.56
SP-20860,SP-20860,5/09/2015,CA-2015-105158,FUR-FU-10001706,5282,10/09/2015,Standard Class,0,2.9568,2,6.16
SP-20860,SP-20860,24/11/2016,US-2016-163881,TEC-AC-10003033,3891,30/11/2016,Standard Class,0,217.767,2,659.9
SP-20920,SP-20920,30/10/2016,CA-2016-105291,OFF-FA-10003059,9702,4/11/2016,Standard Class,0,1.1946,2,3.62
SR-20425,SR-20425,22/12/2017,CA-2017-100412,FUR-CH-10002647,7151,26/12/2017,Standard Class,0,35.49,2,141.96
SR-20740,SR-20740,20/02/2014,CA-2014-164903,OFF-PA-10003363,8504,24/02/2014,Standard Class,0,6.2208,2,12.96
SS-20140,SS-20140,3/06/2017,CA-2017-145772,OFF-PA-10001593,6126,7/06/2017,Standard Class,0,5.382,2,11.96
SS-20140,SS-20140,18/09/2017,CA-2017-164756,OFF-SU-10004261,6896,22/09/2017,Standard Class,0,9.9992,2,34.48
SS-20140,SS-20140,18/09/2017,CA-2017-164756,TEC-PH-10002447,6895,22/09/2017,Standard Class,0,119.4742,2,411.98
SS-20590,SS-20590,5/08/2014,CA-2014-150490,OFF-AR-10004602,5360,11/08/2014,Standard Class,0,12.8744,2,45.98
SS-20590,SS-20590,5/08/2014,CA-2014-150490,OFF-ST-10000321,5359,11/08/2014,Standard Class,0,0.6312,2,15.78
SV-20365,SV-20365,20/09/2017,CA-2017-100111,OFF-FA-10000304,6099,26/09/2017,Standard Class,0,1.7876,2,4.36
SV-20365,SV-20365,20/09/2017,CA-2017-100111,OFF-PA-10002713,6096,26/09/2017,Standard Class,0,6.3296,2,13.76
SV-20365,SV-20365,20/09/2017,CA-2017-100111,TEC-AC-10001465,6094,26/09/2017,Standard Class,0,21.792,2,72.64
SV-20365,SV-20365,20/09/2017,CA-2017-100111,TEC-AC-10002647,6092,26/09/2017,Standard Class,0,95.76,2,212.8
SV-20365,SV-20365,20/09/2017,CA-2017-100111,TEC-PH-10002885,6101,26/09/2017,Standard Class,0,350.9082,2,1299.66
SV-20785,SV-20785,2/06/2014,CA-2014-100895,OFF-AR-10004511,3888,6/06/2014,Standard Class,0,2.6536,2,8.56
SV-20785,SV-20785,2/06/2014,CA-2014-100895,OFF-ST-10001490,3890,6/06/2014,Standard Class,0,107.082,2,356.94
SV-20815,SV-20815,15/10/2017,CA-2017-100237,OFF-AR-10001761,7708,19/10/2017,Standard Class,0,4.2048,2,11.68
SW-20245,SW-20245,12/03/2016,US-2016-119270,OFF-PA-10004022,8480,16/03/2016,Standard Class,0,8.991,2,19.98
SW-20275,SW-20275,10/03/2014,US-2014-100279,OFF-PA-10002259,1172,14/03/2014,Standard Class,0,10.7424,2,22.38
SW-20455,SW-20455,8/11/2015,CA-2015-154886,TEC-AC-10001956,5141,12/11/2015,Standard Class,0,43.164,2,119.9
SW-20455,SW-20455,21/07/2017,CA-2017-145429,OFF-PA-10003205,6699,25/07/2017,Standard Class,0,7.6798,2,16.34
SZ-20035,SZ-20035,12/06/2015,CA-2015-136105,OFF-ST-10002444,9072,16/06/2015,Standard Class,0,6.8768,2,24.56
TA-21385,TA-21385,12/09/2014,US-2014-119081,FUR-FU-10003464,5452,19/09/2014,Standard Class,0,12.9792,2,40.56
TA-21385,TA-21385,12/09/2014,US-2014-119081,OFF-BI-10004519,5451,19/09/2014,Standard Class,0,149.382,2,331.96
TB-21175,TB-21175,1/04/2016,CA-2016-161473,OFF-LA-10001297,4090,5/04/2016,Standard Class,0,9.936,2,20.7
TB-21280,TB-21280,26/05/2016,CA-2016-157266,OFF-BI-10004728,1640,1/06/2016,Standard Class,0,4.4344,2,9.64
TB-21280,TB-21280,26/05/2016,CA-2016-157266,OFF-PA-10004675,1641,1/06/2016,Standard Class,0,5.842,2,12.7
TB-21355,TB-21355,22/11/2016,CA-2016-154711,FUR-FU-10000397,1288,26/11/2016,Standard Class,0,11.1664,2,39.88
TB-21625,TB-21625,6/08/2014,CA-2014-137575,TEC-AC-10004571,8544,11/08/2014,Standard Class,0,83.9916,2,199.98
TC-20980,TC-20980,2/10/2016,CA-2016-118689,OFF-AR-10001958,6830,9/10/2016,Standard Class,0,9.5088,2,33.96
TC-20980,TC-20980,2/10/2016,CA-2016-118689,OFF-BI-10004600,6828,9/10/2016,Standard Class,0,331.191,2,735.98
TC-20980,TC-20980,2/10/2016,CA-2016-118689,OFF-ST-10001558,6826,9/10/2016,Standard Class,0,4.872,2,32.48
TC-21145,TC-21145,15/09/2017,CA-2017-124205,OFF-ST-10000934,6759,19/09/2017,Standard Class,0,0,2,81.96
TG-21310,TG-21310,2/09/2016,CA-2016-166429,TEC-CO-10002095,8179,8/09/2016,Standard Class,0,449.991,2,999.98
TH-21100,TH-21100,27/09/2014,US-2014-133130,OFF-PA-10000675,3314,1/10/2014,Standard Class,0,40.1702,2,81.98
TH-21115,TH-21115,8/07/2016,CA-2016-152520,OFF-PA-10000289,7604,12/07/2016,Standard Class,0,6.2208,2,12.96
TH-21550,TH-21550,21/09/2015,CA-2015-117800,TEC-PH-10002415,4618,26/09/2015,Standard Class,0,147.475,2,589.9
TH-21550,TH-21550,21/08/2017,CA-2017-112956,FUR-FU-10003976,3605,27/08/2017,Standard Class,0,8.5544,2,25.16
TM-21010,TM-21010,31/05/2015,CA-2015-147788,OFF-ST-10000046,2561,4/06/2015,Standard Class,0,61.389,2,323.1
TM-21010,TM-21010,12/09/2015,CA-2015-102015,OFF-AR-10004685,5205,18/09/2015,Standard Class,0,3.0558,2,9.26
TM-21010,TM-21010,12/09/2015,CA-2015-102015,OFF-LA-10002043,5208,18/09/2015,Standard Class,0,9.936,2,20.7
TM-21010,TM-21010,12/09/2015,CA-2015-102015,OFF-ST-10001713,5206,18/09/2015,Standard Class,0,4.2392,2,105.98
TP-21130,TP-21130,19/09/2016,CA-2016-142370,OFF-SU-10003002,3718,23/09/2016,Standard Class,0,0.1512,2,5.04
TS-21160,TS-21160,20/04/2015,CA-2015-149342,OFF-PA-10001166,2293,25/04/2015,Standard Class,0,6.2208,2,12.96
TS-21340,TS-21340,18/05/2017,CA-2017-117863,FUR-FU-10002456,3941,23/05/2017,Standard Class,0,6.2608,2,14.56
TS-21655,TS-21655,25/12/2016,CA-2016-148684,TEC-AC-10001838,7891,29/12/2016,Standard Class,0,171.9914,2,399.98
TT-21265,TT-21265,15/08/2015,CA-2015-162369,OFF-ST-10000046,2637,19/08/2015,Standard Class,0,61.389,2,323.1
TT-21460,TT-21460,26/11/2017,CA-2017-141439,FUR-FU-10001473,7134,1/12/2017,Standard Class,0,9.8856,2,27.46
TT-21460,TT-21460,26/11/2017,CA-2017-141439,TEC-PH-10001819,7135,1/12/2017,Standard Class,0,43.1904,2,89.98
TT-21460,TT-21460,18/12/2017,CA-2017-158736,OFF-AR-10002578,8479,24/12/2017,Standard Class,0,1.6704,2,5.76
TZ-21580,TZ-21580,25/11/2017,CA-2017-101665,OFF-AR-10002335,8684,1/12/2017,Standard Class,0,1.3416,2,5.16
VG-21790,VG-21790,29/07/2017,US-2017-115301,FUR-BO-10004709,6911,2/08/2017,Standard Class,0,25.5112,2,115.96
XP-21865,XP-21865,20/01/2014,CA-2014-167927,OFF-ST-10003123,6331,26/01/2014,Standard Class,0,15.9792,2,66.58
XP-21865,XP-21865,3/11/2016,CA-2016-109365,OFF-AP-10002998,4482,8/11/2016,Standard Class,0,14.2956,2,43.32
YS-21880,YS-21880,25/07/2015,CA-2015-154291,FUR-TA-10002041,6825,29/07/2015,Standard Class,0,39.4438,2,358.58
YS-21880,YS-21880,8/12/2015,CA-2015-129532,OFF-ST-10004186,7575,12/12/2015,Standard Class,0,4.4392,2,221.96
ZC-21910,ZC-21910,6/11/2017,CA-2017-100013,OFF-AR-10001022,1231,11/11/2017,Standard Class,0,1.7608,2,5.68
ZC-21910,ZC-21910,6/11/2017,CA-2017-100013,OFF-EN-10001219,1229,11/11/2017,Standard Class,0,7.4872,2,15.28
AA-10315,AA-10315,15/09/2014,CA-2014-138100,OFF-PA-10000349,7469,20/09/2014,Standard Class,0,7.0218,3,14.94
AA-10315,AA-10315,29/06/2017,CA-2017-147039,OFF-AP-10000576,1160,4/07/2017,Standard Class,0,90.735,3,362.94
AA-10375,AA-10375,11/12/2017,CA-2017-100230,OFF-PA-10002245,6749,15/12/2017,Standard Class,0,8.073,3,17.94
AA-10480,AA-10480,17/07/2016,CA-2016-121671,OFF-PA-10001471,3108,22/07/2016,Standard Class,0,10.0878,3,21.93
AA-10480,AA-10480,17/07/2016,CA-2016-121671,OFF-ST-10002344,3109,22/07/2016,Standard Class,0,4.8588,3,242.94
AA-10480,AA-10480,26/08/2016,CA-2016-114601,OFF-AR-10002578,7707,2/09/2016,Standard Class,0,2.5056,3,8.64
AA-10480,AA-10480,26/08/2016,CA-2016-114601,TEC-AC-10003911,7706,2/09/2016,Standard Class,0,163.1898,3,479.97
AA-10480,AA-10480,26/08/2016,CA-2016-114601,TEC-PH-10002170,7704,2/09/2016,Standard Class,0,58.7916,3,209.97
AA-10645,AA-10645,17/11/2015,CA-2015-110863,OFF-PA-10000474,8009,24/11/2015,Standard Class,0,49.9704,3,106.32
AA-10645,AA-10645,4/09/2016,CA-2016-131205,FUR-FU-10003347,6037,8/09/2016,Standard Class,0,16.614,3,42.6
AA-10645,AA-10645,4/09/2016,CA-2016-131205,OFF-AR-10003469,6040,8/09/2016,Standard Class,0,2.5344,3,5.28
AB-10060,AB-10060,29/08/2016,CA-2016-161207,OFF-SU-10000381,1176,3/09/2016,Standard Class,0,8.0997,3,27.93
AB-10060,AB-10060,6/11/2017,CA-2017-107174,TEC-AC-10001465,8171,13/11/2017,Standard Class,0,32.688,3,108.96
AB-10150,AB-10150,10/09/2015,CA-2015-168186,OFF-PA-10000477,2631,15/09/2015,Standard Class,0,7.0218,3,14.94
AB-10165,AB-10165,25/06/2015,CA-2015-115945,OFF-ST-10001963,4317,1/07/2015,Standard Class,0,9.1269,3,304.23
AB-10255,AB-10255,16/06/2017,CA-2017-155873,OFF-PA-10001246,2707,21/06/2017,Standard Class,0,9.3312,3,19.44
AB-10600,AB-10600,18/02/2015,CA-2015-111234,OFF-LA-10002271,4217,22/02/2015,Standard Class,0,4.4352,3,9.24
AC-10450,AC-10450,8/11/2015,CA-2015-164441,OFF-PA-10001667,3026,13/11/2015,Standard Class,0,8.073,3,17.94
AC-10615,AC-10615,2/09/2017,CA-2017-157987,OFF-AR-10004582,1955,6/09/2017,Standard Class,0,2.214,3,4.92
AC-10615,AC-10615,2/09/2017,CA-2017-157987,TEC-AC-10000109,1957,6/09/2017,Standard Class,0,40.3128,3,167.97
AC-10615,AC-10615,2/09/2017,CA-2017-157987,TEC-PH-10003885,1952,6/09/2017,Standard Class,0,57.4113,3,197.97
AD-10180,AD-10180,4/07/2015,CA-2015-124268,OFF-AR-10004817,1287,8/07/2015,Standard Class,0,4.4892,3,15.48
AD-10180,AD-10180,1/12/2017,CA-2017-143245,FUR-CH-10000155,4929,6/12/2017,Standard Class,0,251.202,3,897.15
AD-10180,AD-10180,1/12/2017,CA-2017-143245,OFF-PA-10001972,4928,6/12/2017,Standard Class,0,9.3312,3,19.44
AF-10870,AF-10870,23/04/2016,CA-2016-126270,OFF-EN-10004386,9669,27/04/2016,Standard Class,0,35.985,3,71.97
AG-10270,AG-10270,13/09/2016,CA-2016-105732,OFF-PA-10001838,7386,18/09/2016,Standard Class,0,8.6436,3,17.64
AG-10270,AG-10270,13/09/2016,CA-2016-105732,OFF-PA-10002250,7384,18/09/2016,Standard Class,0,8.4528,3,17.61
AG-10270,AG-10270,13/09/2016,CA-2016-105732,OFF-ST-10000419,7380,18/09/2016,Standard Class,0,0.4074,3,40.74
AG-10270,AG-10270,13/09/2016,CA-2016-105732,TEC-PH-10004897,7389,18/09/2016,Standard Class,0,0.2997,3,29.97
AG-10525,AG-10525,7/09/2015,CA-2015-164084,OFF-ST-10003638,8627,12/09/2015,Standard Class,0,18.9702,3,70.26
AG-10765,AG-10765,9/06/2015,CA-2015-110947,OFF-BI-10001670,4579,15/06/2015,Standard Class,0,56.55,3,113.1
AG-10900,AG-10900,8/12/2016,CA-2016-160108,FUR-CH-10002335,9163,12/12/2016,Standard Class,0,176.8026,3,680.01
AH-10075,AH-10075,26/11/2017,CA-2017-165029,OFF-AR-10003504,1570,30/11/2017,Standard Class,0,3.7236,3,12.84
AH-10120,AH-10120,17/08/2017,CA-2017-151211,OFF-BI-10002735,6413,23/08/2017,Standard Class,0,48.3771,3,102.93
AH-10210,AH-10210,2/09/2017,CA-2017-146983,OFF-BI-10003650,9274,6/09/2017,Standard Class,0,757.4112,3,1577.94
AH-10465,AH-10465,2/04/2017,CA-2017-145275,OFF-LA-10001569,9670,6/04/2017,Standard Class,0,6.8724,3,14.94
AH-10465,AH-10465,14/05/2017,CA-2017-115546,TEC-PH-10002834,4161,18/05/2017,Standard Class,0,134.9925,3,539.97
AI-10855,AI-10855,10/05/2014,CA-2014-159709,OFF-EN-10001434,5197,15/05/2014,Standard Class,0,77.4837,3,158.13
AI-10855,AI-10855,14/03/2015,CA-2015-167479,OFF-PA-10002105,9212,19/03/2015,Standard Class,0,9.3312,3,19.44
AJ-10795,AJ-10795,12/09/2016,CA-2016-123946,OFF-FA-10002975,6843,17/09/2016,Standard Class,0,5.2164,3,11.34
AJ-10795,AJ-10795,12/09/2016,CA-2016-123946,TEC-AC-10004877,6842,17/09/2016,Standard Class,0,1.656,3,20.7
AJ-10960,AJ-10960,30/12/2014,CA-2014-131800,OFF-AP-10004136,8265,4/01/2015,Standard Class,0,30.735,3,122.94
AM-10705,AM-10705,21/07/2017,CA-2017-104731,FUR-BO-10003441,6588,27/07/2017,Standard Class,0,69.6762,3,302.94
AM-10705,AM-10705,21/07/2017,CA-2017-104731,OFF-BI-10003355,6589,27/07/2017,Standard Class,0,7.1712,3,14.94
AP-10720,AP-10720,8/09/2016,US-2016-114174,FUR-BO-10003450,2544,14/09/2016,Standard Class,0,13.9152,3,173.94
AP-10915,AP-10915,11/11/2014,CA-2014-105270,OFF-AR-10003156,5779,18/11/2014,Standard Class,0,7.9248,3,30.48
AP-10915,AP-10915,16/04/2016,US-2016-164588,OFF-AR-10003056,4160,23/04/2016,Standard Class,0,3.7236,3,12.84
AP-10915,AP-10915,10/12/2016,CA-2016-128412,OFF-AP-10000252,2195,17/12/2016,Standard Class,0,12.285,3,35.1
AP-10915,AP-10915,10/12/2016,CA-2016-128412,OFF-AP-10002082,2193,17/12/2016,Standard Class,0,22.869,3,65.34
AR-10510,AR-10510,26/12/2016,CA-2016-147536,TEC-AC-10003280,3351,31/12/2016,Standard Class,0,18.8937,3,89.97
AR-10540,AR-10540,22/11/2015,CA-2015-123505,OFF-PA-10002586,2153,26/11/2015,Standard Class,0,7.0218,3,14.94
AR-10825,AR-10825,8/03/2015,CA-2015-160213,OFF-PA-10003848,4167,13/03/2015,Standard Class,0,9.3312,3,19.44
AS-10090,AS-10090,22/09/2014,CA-2014-156160,FUR-FU-10001876,9656,29/09/2014,Standard Class,0,35.0784,3,97.44
AS-10090,AS-10090,9/11/2015,CA-2015-127509,OFF-BI-10002393,1988,13/11/2015,Standard Class,0,7.9212,3,17.22
AS-10090,AS-10090,9/11/2015,CA-2015-127509,OFF-EN-10000781,1990,13/11/2015,Standard Class,0,12.3234,3,26.22
AS-10090,AS-10090,9/11/2015,CA-2015-127509,OFF-PA-10002160,1991,13/11/2015,Standard Class,0,8.4966,3,17.34
AS-10240,AS-10240,25/06/2016,CA-2016-118913,OFF-AP-10000692,2191,29/06/2016,Standard Class,0,17.0268,3,60.81
AT-10735,AT-10735,30/08/2014,CA-2014-146500,OFF-ST-10000563,8462,4/09/2014,Standard Class,0,9.594,3,95.94
AT-10735,AT-10735,7/07/2017,CA-2017-106824,OFF-FA-10001135,8492,11/07/2017,Standard Class,0,0.1188,3,5.94
AY-10555,AY-10555,6/04/2014,CA-2014-102652,OFF-PA-10003309,6018,12/04/2014,Standard Class,0,9.3312,3,19.44
AZ-10750,AZ-10750,22/04/2015,CA-2015-151253,OFF-AR-10004691,6294,26/04/2015,Standard Class,0,16.6764,3,64.14
AZ-10750,AZ-10750,5/02/2016,CA-2016-100993,OFF-LA-10003223,8142,10/02/2016,Standard Class,0,7.2177,3,14.73
